0	[-0.7207763195037842, -0.2978092432022095, -1.2544347047805786, -0.6584495902061462, -0.5684065818786621, -0.13943645358085632, 0.8703398108482361, -1.4988019466400146, -0.5152909755706787, 0.5790445804595947, -0.6199659109115601, -0.17859703302383423, 0.4114534556865692, -0.23999141156673431, -0.619916558265686, 0.4500453770160675, -0.7097281217575073, 0.31866514682769775, -1.2760783433914185, 0.07457251846790314, -0.7745036482810974, -0.7570808529853821, 0.0520978718996048, -0.5109888315200806, 1.371230125427246, 0.12281107157468796, 1.0862059593200684, -0.7095985412597656, -0.7715339660644531, 0.17106829583644867, -1.0285390615463257, -0.011543463915586472, -0.7422062754631042, -0.7279634475708008, -0.08374782651662827, -1.4693456888198853, -0.6536312103271484, -0.7653603553771973, 0.2966304123401642, 0.7148814797401428, -0.21378028392791748, 0.5557436347007751, -0.4860243499279022, -0.04107670485973358, 0.6027800440788269, 0.8203750252723694, -0.379041850566864, 0.13619478046894073, 0.5759095549583435, -0.1586388498544693, 0.6519911885261536, 0.6605686545372009, -0.9124144911766052, 0.7289945483207703, -0.6261315941810608, -0.26654893159866333, -0.725009560585022, 0.08319353312253952, 0.44473302364349365, 0.9644514322280884, 0.5050351619720459, 0.28418460488319397, 0.40446338057518005, -0.3289637565612793, -0.28200262784957886, 0.4617738425731659, -1.594022274017334, 0.14153344929218292, -0.7974703311920166, -0.9643072485923767, 2.1032867431640625, -0.9381335377693176, 0.6032676696777344, -0.5213350057601929, 0.43881237506866455, 1.1115155220031738, 0.7475024461746216, -0.8206570744514465, -0.6497204303741455, -0.3521973192691803, 0.31501469016075134, 0.1909025013446808, 0.6865834593772888, -0.6109283566474915, 0.739452064037323, 0.1672399938106537, 0.3016868233680725, -0.2585209012031555, 0.6063273549079895, 1.098380446434021, -0.42073532938957214, -0.36006149649620056, 0.016839182004332542, -0.0048951744101941586, -0.4427032172679901, -1.3136193752288818, -0.9439646005630493, 0.24733661115169525, -0.8575554490089417, -0.5726065635681152]
1	[-1.3745357990264893, 1.002315640449524, -0.6988337635993958, 0.2334832400083542, -0.6900061964988708, 0.6314945220947266, 1.253982424736023, -0.09879634529352188, -0.8547959327697754, -0.37457552552223206, -0.4393894374370575, -1.105494737625122, -0.2979672849178314, -0.21858565509319305, 0.16448752582073212, -0.3148484230041504, -0.33762091398239136, 0.7722792625427246, 1.0910781621932983, 0.49127820134162903, -0.5737048983573914, 0.5269943475723267, -0.7137261629104614, 0.459232360124588, 0.5175390243530273, -0.45306751132011414, 0.6312710046768188, -0.1997503638267517, 0.6386584043502808, 0.9064764380455017, 0.8684055209159851, 0.5053139925003052, 0.6491590738296509, 0.7214839458465576, 1.1137293577194214, 0.9245349168777466, 0.4069939851760864, 0.37227851152420044, -0.7185607552528381, -0.7320000529289246, -0.753158688545227, 0.23982301354408264, -0.5522468686103821, -1.0936589241027832, 0.10261596739292145, -0.1225375309586525, 0.4388006925582886, -0.5029520988464355, 0.11729647219181061, -1.1477322578430176, -0.6506776213645935, 0.5907261371612549, 0.44678056240081787, -0.6358289122581482, 0.4965776205062866, -1.1799722909927368, 0.7082757353782654, -0.12415377795696259, -0.28431686758995056, 0.13784517347812653, -1.068877100944519, 1.022843837738037, 0.7127384543418884, 0.3968151807785034, -0.2441221922636032, 0.9132934808731079, 0.966353178024292, -0.6015664935112, 0.5455225706100464, -0.720611035823822, -1.1413590908050537, -0.8953959941864014, 0.979275643825531, -1.0538667440414429, 0.49273261427879333, -0.10754916071891785, 0.25440236926078796, 0.41295114159584045, -0.1950061172246933, 0.8073698282241821, 1.307297945022583, 0.5404607057571411, -1.163447380065918, -0.17385759949684143, 0.051977358758449554, -0.7987500429153442, 0.22104299068450928, 0.4426572322845459, 0.09165887534618378, 0.3122892379760742, 0.714616596698761, -0.33760684728622437, -1.069582223892212, -0.6776338815689087, 0.48933568596839905, -0.7765524983406067, 0.079941026866436, 0.3949429988861084, 0.2656188905239105, -1.3510711193084717]
2	[-0.49914059042930603, -0.8831264972686768, -0.5121902823448181, -0.7487456202507019, -0.5610007047653198, -0.3481493294239044, 1.810015320777893, 0.5361219048500061, -0.42376792430877686, -0.8385270833969116, 1.2203807830810547, -1.1115920543670654, -0.39023280143737793, -0.1452939361333847, -0.08997746556997299, -0.6038388609886169, 0.44165071845054626, 0.5918856263160706, 0.8364989757537842, -0.6369134187698364, -0.17385876178741455, -0.30030107498168945, 0.45636579394340515, 0.9492948055267334, -1.181707501411438, -0.9741549491882324, 0.6595126390457153, -0.32945340871810913, 0.9526605606079102, 0.43139129877090454, 0.1480393409729004, 0.32275229692459106, 0.11657628417015076, -0.902149498462677, 1.519723892211914, 0.9265270829200745, 0.7001261711120605, -0.8892951011657715, 0.44812747836112976, -0.060065750032663345, -0.5949153900146484, 0.4865371286869049, 0.4092141091823578, 0.44097068905830383, -0.6322267055511475, -0.9016459584236145, -0.08601214736700058, 0.30485889315605164, -0.7868204712867737, -0.6141725182533264, 0.0186461228877306, 0.19231626391410828, -0.8933119773864746, 1.1183629035949707, 0.6514987945556641, 1.188638687133789, -0.6754676103591919, -0.7828994393348694, -0.23540595173835754, -0.35121744871139526, 1.3524380922317505, 0.803661048412323, 0.6878331303596497, -1.14973783493042, 0.4309767186641693, -0.06610900908708572, 0.3281534016132355, -0.4219400882720947, 0.22660037875175476, -1.0549399852752686, -0.780548095703125, -1.019439935684204, 1.0489557981491089, -1.449163794517517, -0.05913025513291359, 0.5092830657958984, 0.11112591624259949, 0.7508284449577332, 0.09457074105739594, 1.47218656539917, -1.2879492044448853, 0.034429218620061874, -1.9362061023712158, 1.014266848564148, 0.004608583636581898, -0.0255535040050745, 0.4575720429420471, 0.570256233215332, 0.8963192105293274, 0.7957041263580322, 0.8984935879707336, 0.020068684592843056, -0.5483093857765198, 0.596001923084259, 0.09584563970565796, -0.03704483434557915, -0.5571434497833252, 0.8934049606323242, -1.0211745500564575, -1.1433249711990356]
3	[-0.22251218557357788, -0.0675230622291565, -0.9409740567207336, 0.4924675226211548, -1.0525362491607666, -0.782171368598938, 0.3834267258644104, 0.942858874797821, 1.1118745803833008, -1.0591063499450684, 0.5214236378669739, 0.8290614485740662, -0.9441346526145935, -0.352002888917923, -0.9580389261245728, 0.2935338020324707, -0.29541629552841187, 1.3067686557769775, -1.0194898843765259, 0.68773353099823, -1.2960052490234375, 0.3446618616580963, 0.7612367868423462, -0.48094630241394043, -0.7796323299407959, 0.8631624579429626, -0.5276121497154236, 0.7092750668525696, -0.4105510413646698, -0.5568720102310181, -0.41571083664894104, -0.45415979623794556, -0.17170900106430054, -0.9997276663780212, 0.6700735092163086, -0.9954700469970703, -0.5829775929450989, -1.0500664710998535, 0.5339902639389038, -0.26478785276412964, -0.7063359618186951, 0.3967340588569641, -1.1825367212295532, -0.40833213925361633, -0.11407122761011124, 1.0773242712020874, -0.8945656418800354, -0.31795912981033325, -0.08601316064596176, -0.6731852293014526, 1.3420926332473755, 0.12286467105150223, 0.12121056020259857, 0.5739496946334839, -0.5781895518302917, -0.5818518400192261, -0.7304579019546509, 0.7181740999221802, -0.6525403261184692, -0.8659630417823792, -1.1159054040908813, 0.22927048802375793, -0.2002553790807724, 0.5341581702232361, -1.086809754371643, 0.6588209271430969, -1.4515364170074463, -0.7276819348335266, 0.6875771880149841, 0.2547520697116852, 1.2050142288208008, -0.4802447557449341, 0.41555678844451904, -0.7839924097061157, 0.5827817916870117, -0.5254898071289062, 0.08867805451154709, -0.37257319688796997, -0.144974023103714, -0.15359477698802948, -0.09945661574602127, 0.25399351119995117, 1.0697782039642334, -0.5689371228218079, 0.058096326887607574, -0.8854782581329346, -1.055644154548645, 0.2065696120262146, -0.9958516359329224, -0.43684887886047363, -1.2070772647857666, 0.9599686861038208, -0.23731932044029236, 0.02976650930941105, -0.7189188003540039, 0.272480309009552, 0.04809122160077095, 0.7148649096488953, 0.32447549700737, -0.0005537883844226599]
4	[0.5968343019485474, -0.4901944398880005, -0.6873958110809326, 1.1424390077590942, 0.7672920823097229, -0.8196153044700623, 0.6277125477790833, -0.34286361932754517, 0.9556698203086853, 0.5461635589599609, 0.1709127575159073, -0.3483913242816925, -0.914419949054718, 0.18464459478855133, 0.08398547768592834, -0.04484371840953827, 0.27649664878845215, -0.03296465799212456, 1.56588876247406, -0.15328066051006317, -1.0490705966949463, -0.5358092188835144, -0.7809673547744751, 0.6803642511367798, -0.1578740030527115, -0.8051428198814392, 0.6220781207084656, 0.03747215121984482, -0.4335342347621918, -0.5429698824882507, -0.6230236291885376, 0.7366466522216797, 0.6691775321960449, -1.00326669216156, 0.3514138162136078, 0.40521055459976196, -0.6158856153488159, 0.017237409949302673, -0.6078667640686035, -0.46020910143852234, -0.5558376908302307, -0.5247846245765686, 0.47748667001724243, -0.48809167742729187, -0.6724010705947876, 0.534334659576416, -0.698718249797821, -0.6157216429710388, -0.9397226572036743, -0.8079432249069214, -1.1814037561416626, 0.2255435287952423, -0.6076217293739319, -0.9242416620254517, -0.18111492693424225, -0.4193333089351654, 0.03747272118926048, -0.5418152809143066, 0.18830330669879913, -0.4888761639595032, 0.16353073716163635, 1.329223394393921, 0.14075061678886414, 0.8696522116661072, -1.2935506105422974, -0.5663593411445618, 0.22812825441360474, 0.30614542961120605, -0.3265213668346405, 0.04078970476984978, -0.7020416855812073, 0.2619129419326782, 0.7163670659065247, 0.0891839936375618, -0.6090782284736633, -0.4095344841480255, -0.7660673260688782, 0.06959272176027298, 0.6999516487121582, 0.4190954864025116, -1.0088046789169312, -0.17404112219810486, -0.3134647309780121, 0.8535628318786621, -0.46624982357025146, -0.800979495048523, 0.775966465473175, 0.8544166684150696, -0.6300362944602966, 0.6910834312438965, 1.4736162424087524, 0.8810255527496338, -1.0941766500473022, -0.6565079092979431, -0.44639337062835693, -0.36887428164482117, 0.32334578037261963, -0.5332610011100769, -0.3370037376880646, -0.3666209280490875]
5	[-1.083082914352417, 0.5429579019546509, 0.3542507588863373, 0.4334682524204254, 1.253581166267395, -0.5071044564247131, 0.8600495457649231, -0.4043214023113251, 0.01923375390470028, 0.6814880967140198, -0.8294209241867065, 0.7535777688026428, 0.586101770401001, 0.08131328970193863, -0.6381107568740845, 0.023381294682621956, 0.4526691734790802, 0.12375670671463013, -0.30411162972450256, 0.7107852697372437, -0.7846840620040894, -0.24502450227737427, -0.8208621144294739, 0.08575978875160217, 0.40636926889419556, -0.4222361147403717, -0.7641262412071228, -0.5528808236122131, -0.402666836977005, 0.7578754425048828, -0.46707168221473694, -0.08112331479787827, -0.25845152139663696, -0.41313377022743225, -0.1162373349070549, -0.9292166233062744, -0.23208817839622498, -0.5557737946510315, 0.5153887271881104, 0.35397106409072876, -0.5082859992980957, -0.26471057534217834, 0.9784286618232727, -0.8660354018211365, 0.6294078826904297, 0.4554060101509094, -0.738398015499115, 0.294759601354599, -0.8877456188201904, -0.7566393613815308, -0.08628081530332565, 0.7986779808998108, -0.3687587380409241, -0.43030261993408203, -1.4191533327102661, -0.7090864181518555, 0.3429443836212158, -0.41633161902427673, -0.47886043787002563, -0.004201458767056465, -0.5296335220336914, 1.158892273902893, -0.12610408663749695, -0.551376223564148, -0.8827757239341736, 0.5667585134506226, 0.9403659701347351, 0.6365165114402771, 0.27284255623817444, -0.4238646626472473, -0.5405307412147522, -0.6995491981506348, 1.0280417203903198, -0.9187328815460205, -0.9063469767570496, -0.656390368938446, 0.215173602104187, 0.4644077718257904, 0.7703813910484314, 0.5471640825271606, 0.32598018646240234, -0.6605511903762817, 0.4807102382183075, 0.6461508870124817, -0.7488059997558594, -0.231378436088562, -0.5149968266487122, -1.3533568382263184, -0.40160757303237915, -0.7803490161895752, 0.7419690489768982, 0.6907274723052979, 1.1009025573730469, -0.4663316309452057, -0.27715736627578735, -0.42547059059143066, -0.7105451822280884, 0.5015262961387634, 0.6635988354682922, -0.780763566493988]
6	[-0.39426255226135254, -0.312198281288147, -0.16873909533023834, 0.9082796573638916, 0.6667537093162537, -0.027490032836794853, 0.8323604464530945, 0.4417794346809387, 0.39562132954597473, 0.6265157461166382, -0.8324728608131409, 0.30873677134513855, -0.6543430089950562, -0.33297300338745117, 0.9476296901702881, 0.36554938554763794, 1.214725375175476, 0.9268403649330139, 0.35447433590888977, 0.6808182001113892, -0.046619247645139694, 0.056956034153699875, -0.777685821056366, -0.00939526129513979, -0.4151032865047455, -0.6084269285202026, 0.18289686739444733, -0.3655646741390228, -0.41814225912094116, 0.3258973956108093, 0.12268785387277603, 0.48880359530448914, -0.7253888249397278, -0.6561731100082397, 0.2772397994995117, -1.217794418334961, -0.12862935662269592, 0.2630104720592499, 0.6536850333213806, -0.046983685344457626, -0.5905206203460693, 0.4828765094280243, 0.0034456721041351557, 0.8935965299606323, 0.8945379853248596, 0.26711755990982056, -0.2937484383583069, 0.35409384965896606, -1.0320401191711426, -0.250103235244751, 1.0563839673995972, 1.3666446208953857, 0.33147546648979187, -0.5973198413848877, 0.17178769409656525, 1.009914755821228, -0.5598694682121277, -0.2075972706079483, 0.4675475060939789, 0.43184876441955566, 0.5929819345474243, 1.6080033779144287, -0.6042596101760864, 0.300733357667923, -1.0017729997634888, 0.41711318492889404, -0.9478003978729248, 0.4596593677997589, -0.7693197727203369, -0.3320714831352234, 1.4692498445510864, -0.6141477823257446, 0.8525331616401672, -0.178828626871109, 0.5312306880950928, -1.0152716636657715, -0.4467238485813141, -0.6109188795089722, -0.46979519724845886, -0.38070738315582275, -0.21775884926319122, 0.6175561547279358, 1.2044521570205688, 0.04467931389808655, -0.4893347918987274, -0.6520982980728149, 0.4032656252384186, 0.25081193447113037, -0.8621904850006104, 0.41866105794906616, -0.3583737313747406, -1.235727310180664, -0.3417075276374817, -0.054360657930374146, 0.3236861526966095, 0.4341346323490143, 0.929341733455658, 0.24580533802509308, 1.0769613981246948, -0.39979538321495056]
7	[-1.0130414962768555, -0.44904202222824097, -1.0284860134124756, 0.5893830060958862, -0.19825422763824463, -0.19855497777462006, 1.311690092086792, -0.06779997795820236, 0.22918595373630524, 0.04764367640018463, -0.3696090579032898, 0.20715291798114777, 0.027279097586870193, 0.026544202119112015, 0.17047998309135437, -0.8329429030418396, 0.030572159215807915, -0.57433021068573, 1.285395860671997, 0.29436638951301575, -0.7062742114067078, -0.5303056240081787, 0.3742941915988922, 0.7250409126281738, 0.8810369372367859, -0.4731833040714264, 1.0087392330169678, -0.2698597013950348, 0.7428354024887085, 0.26996806263923645, -0.8408733010292053, 0.7693693041801453, 1.1966334581375122, -0.43431195616722107, -0.0702638030052185, 0.2898748517036438, -1.1736243963241577, 0.28752952814102173, 0.7679412364959717, -0.29380786418914795, -0.5722867846488953, -0.886069655418396, -0.7727974057197571, 0.13862447440624237, 0.5308057069778442, 1.1378552913665771, 1.2053241729736328, 0.14458617568016052, -0.35525450110435486, -0.36735019087791443, -1.5318002700805664, 1.3649131059646606, 0.07577017694711685, 0.6529263854026794, -0.6451027989387512, -0.2548421323299408, -0.8114721775054932, 0.4405576288700104, -0.3145934045314789, -0.39604124426841736, 1.2881228923797607, 0.7426713109016418, -0.5866894721984863, -0.5547711849212646, 0.703701913356781, -0.19801844656467438, -0.20511482656002045, -0.5600210428237915, 0.4373044967651367, 0.4129038453102112, -1.1282367706298828, 0.7454857230186462, 1.135613203048706, -0.7177218198776245, -0.38988548517227173, -0.6369357109069824, -0.6582746505737305, 0.06000522896647453, -0.8588658571243286, 0.05766350403428078, 0.2659485638141632, -0.363510400056839, -1.6459283828735352, 0.42050424218177795, 0.7346764802932739, 0.19891874492168427, 0.47471967339515686, 0.5053961873054504, 1.3332642316818237, 0.7667196989059448, -0.6849277019500732, 0.6507627367973328, -0.7447187304496765, 0.5310385823249817, 0.7439723014831543, -0.9861016869544983, -0.2816217243671417, 0.2809387147426605, 0.6580196022987366, -0.9737114906311035]
8	[-0.2283102571964264, -0.2780194878578186, 0.10180031508207321, -0.43486732244491577, -0.05694491043686867, -0.2876923382282257, 0.036938972771167755, 0.07347235083580017, -0.02253783866763115, -0.35470664501190186, -0.770000159740448, -0.22357183694839478, -0.17968697845935822, -0.25108596682548523, 0.3716125786304474, 0.37673819065093994, -0.8119592666625977, 0.7446190714836121, -0.5161424875259399, -0.20865149796009064, -1.7410387992858887, -0.6046785712242126, -0.3276273310184479, 0.4409288465976715, 0.6751601099967957, 0.12268343567848206, 0.33849355578422546, 0.08512268215417862, -0.29364973306655884, -0.5527755618095398, 0.5564447045326233, 0.45784661173820496, 0.20844535529613495, 0.35122668743133545, 0.24876637756824493, -0.8650719523429871, -0.2203322947025299, -0.652877688407898, -0.5567057728767395, 0.28056401014328003, 0.21020165085792542, -0.14514300227165222, 0.24930870532989502, 0.2284359484910965, 0.32229065895080566, 0.5908424258232117, 0.40962114930152893, -0.3034255802631378, -0.6016595363616943, -0.8856735229492188, -0.10040523111820221, 0.0009226705878973007, -0.6558742523193359, 0.0769733414053917, 0.47423699498176575, 0.4868251085281372, -0.03338024765253067, 0.4124581515789032, -0.14189593493938446, 0.49774590134620667, 0.000955717172473669, 0.30355650186538696, 0.24432234466075897, -0.5859982371330261, -1.0726323127746582, 0.0700036957859993, 0.3528655469417572, -0.21811118721961975, 0.49808239936828613, -0.3400658071041107, 0.26616790890693665, 0.27497225999832153, 1.2094333171844482, 0.11330398172140121, -0.0029121877159923315, -0.05191655829548836, 0.38575923442840576, 0.6680969595909119, 0.06925582885742188, -0.07193063944578171, 0.3105059564113617, 0.3744671940803528, 1.2520166635513306, 0.05422784760594368, 0.25322359800338745, 0.7874800562858582, 0.5642156600952148, 0.17196504771709442, 0.47584617137908936, -0.6586220264434814, -0.4916391372680664, 0.20196467638015747, -0.499982088804245, 0.24701301753520966, -0.3552188575267792, 0.16654177010059357, -0.5524720549583435, 0.35549691319465637, 1.0260332822799683, 0.29025959968566895]
9	[-0.444847047328949, -0.16899587213993073, 0.5401610136032104, -0.42585039138793945, 0.9641346335411072, 0.5221087336540222, 0.19916848838329315, -1.0446494817733765, -0.9295182228088379, -0.0281241312623024, -0.9541633129119873, 0.5510343313217163, 0.8642479777336121, 0.2581624388694763, 0.7235119938850403, -0.6935530304908752, 0.5547274351119995, 1.296068787574768, 0.6835018396377563, -0.6821566224098206, -0.8441753387451172, -0.7490668296813965, 0.4551050066947937, 0.08333414793014526, 0.004696550313383341, 0.10217422991991043, 0.396155446767807, -0.7369482517242432, -0.2788443863391876, -0.1555022895336151, 0.6900866627693176, 0.5358210206031799, -1.3174636363983154, 0.8617818355560303, 0.0777999758720398, -0.18055815994739532, -1.2620928287506104, 0.7734739780426025, 0.573188304901123, 0.5041666030883789, -0.7168537378311157, 0.429220587015152, 0.5091102719306946, 0.7231165170669556, 0.6195226907730103, 0.558159351348877, 0.17709720134735107, 0.6526523232460022, -0.6260529160499573, -0.40519800782203674, 0.8449831008911133, 0.687757670879364, -0.4011594355106354, -0.3769112527370453, 0.7526967525482178, 0.07293026894330978, -0.1446661800146103, 0.5907050967216492, -0.18206852674484253, -0.706100583076477, -0.06919583678245544, 1.2988921403884888, -0.45840129256248474, 0.3348853886127472, 1.0453399419784546, -0.26410698890686035, -0.9848101735115051, -0.9624601006507874, 0.6729606986045837, 0.2404015064239502, 1.6953963041305542, -0.6887296438217163, 1.6074001789093018, 0.03732584789395332, 0.11449182778596878, 0.2576116919517517, 0.41763240098953247, 1.138718605041504, 0.3073780834674835, 0.42238613963127136, 0.49372249841690063, 0.25149020552635193, -0.35333651304244995, -0.448880136013031, 0.28330332040786743, 0.5255178809165955, -0.02985207736492157, -0.08108125627040863, -0.1765691488981247, 0.7079684138298035, 0.050833772867918015, 0.19238010048866272, 0.25073233246803284, 0.2128971517086029, 0.5826635956764221, 1.2145109176635742, 0.7176058888435364, -0.5564790368080139, 0.6942265033721924, -1.0630171298980713]
