727
946	1750	29
692	1864	111
613	1591	18
470	143	111
1622	185	0
1838	711	11
2512	1960	85
1653	681	13
2469	2270	54
1126	893	18
2805	93	31
249	510	11
1381	1383	54
485	1048	13
2606	2720	0
2497	138	20
969	1790	31
2237	1233	0
27	1837	13
2705	1551	13
714	1986	77
1264	1867	54
13	95	35
21	38	10
1046	1478	15
410	44	105
764	2271	13
881	235	70
841	697	35
47	416	20
2228	143	49
2535	2314	29
221	1091	0
745	1521	114
37	2045	13
894	1682	18
457	475	20
233	930	29
519	1723	29
660	2267	13
623	1107	29
764	902	13
573	653	29
1734	1941	54
1029	509	18
694	547	31
714	1993	63
911	948	15
1942	475	20
694	547	18
873	625	18
195	451	31
764	1837	13
298	1346	127
290	289	29
1568	24	11
1026	2173	29
37	2209	13
183	1235	63
186	371	11
1269	220	0
648	593	13
929	1122	31
711	2172	63
82	306	127
2049	198	20
716	2639	54
2278	500	115
251	1061	13
2561	767	13
236	742	10
2161	488	29
851	1505	31
115	44	105
1499	1575	0
39	911	170
1108	416	20
16	788	5
2704	126	29
1727	1358	29
1778	1723	29
1398	748	170
1582	315	0
793	622	47
1579	1083	18
2951	2294	13
195	260	31
1467	264	11
644	1130	18
163	162	29
451	195	18
1511	347	11
354	450	31
293	350	11
727	1774	18
2642	1914	13
1165	1091	0
227	1947	18
1289	298	20
314	357	20
40	138	15
1962	646	18
2512	825	114
1646	930	29
174	450	18
2158	3005	49
1704	715	18
2752	662	49
241	2481	63
636	1158	54
1807	717	18
1251	48	15
360	191	142
503	2843	65
476	776	18
128	1476	31
789	945	84
103	590	13
197	475	20
1099	241	29
542	227	18
2975	330	29
1521	3005	49
13	697	35
937	847	63
1692	205	31
183	1791	63
40	198	15
1193	50	0
2805	92	31
579	1238	13
1455	598	13
680	42	31
461	1027	31
544	2986	0
736	1007	15
613	1053	18
795	475	20
164	1283	54
622	1016	47
186	937	11
503	341	85
1849	833	77
371	2089	63
104	416	20
2891	1263	29
2621	1026	31
1386	720	99
1144	461	31
1507	215	31
2797	661	54
555	180	18
892	893	18
1942	416	20
1642	183	11
67	2485	20
1257	371	29
323	1107	29
1742	515	18
952	38	13
2013	74	29
1977	524	29
53	949	18
541	654	127
2294	1918	29
507	183	11
350	2607	77
766	833	77
38	296	29
1131	1130	31
134	69	47
37	585	13
789	414	70
183	2159	63
461	1144	18
882	914	31
487	948	20
764	580	13
441	298	20
1220	1210	77
1943	73	18
1274	315	0
1619	991	29
2614	1769	165
94	267	35
1942	998	47
1513	267	35
302	532	73
727	646	18
1289	50	0
465	219	0
1940	2364	29
27	2209	13
764	1323	13
2200	2095	18
2152	2227	0
313	264	29
1428	1429	31
428	725	5
130	2438	54
299	416	20
1060	2218	15
3005	471	111
1098	470	49
324	713	63
654	2340	170
624	1574	18
1150	605	18
1609	488	29
1046	82	15
1869	529	18
646	529	18
569	1052	29
1019	183	29
24	1432	63
196	354	18
448	1038	18
859	664	29
736	2485	15
1821	185	0
1674	203	18
1016	450	47
40	1244	15
1131	752	29
1615	1737	18
1131	644	31
218	541	20
70	720	99
627	1075	11
92	605	31
1851	46	131
1024	933	18
186	1173	11
387	21	70
85	1440	13
272	298	20
2270	1519	0
348	394	18
2542	46	15
1520	1624	15
605	1730	31
893	2617	18
306	1360	170
233	1150	18
93	183	29
356	541	20
1213	475	20
510	2377	63
2941	1412	54
251	2250	13
121	411	29
1669	7	54
2688	138	20
510	2194	63
2318	138	20
640	270	18
350	511	63
1562	185	0
1922	588	63
1936	420	63
2512	1393	114
2522	311	20
1566	311	93
1033	1828	0
444	63	63
1703	912	18
450	261	31
125	1387	99
2093	330	29
369	879	31
693	245	49
371	2125	63
1868	182	54
2435	979	105
305	1627	73
168	688	54
424	311	20
2022	46	20
1025	787	8
396	138	20
752	537	63
1874	967	11
450	195	31
1060	298	15
1272	298	20
736	2878	15
1055	221	47
1842	662	49
1555	315	0
1202	752	29
776	1289	54
1257	1397	54
719	266	35
1272	357	20
1876	1331	18
1225	1073	18
3023	1627	73
764	205	13
1579	1875	31
2083	347	11
248	1464	54
2270	1475	0
588	82	20
2293	1	0
1693	315	0
394	348	18
524	1565	63
2270	2986	0
280	198	20
691	662	49
893	752	29
793	622	31
647	547	31
104	206	11
421	385	31
937	2163	63
258	537	63
95	267	72
869	52	63
180	556	18
2011	191	142
793	919	31
1358	2293	63
1413	1	0
387	235	70
1063	1432	54
464	569	18
891	38	10
380	381	18
515	1742	18
15	335	84
404	1698	54
821	619	49
264	1695	63
2679	2314	29
729	284	18
1364	1492	18
548	185	0
333	384	63
1337	717	18
789	770	84
2398	347	29
919	1016	47
2076	2262	11
2337	1972	29
689	2366	77
9	1759	18
2112	185	0
278	167	20
67	416	20
1609	1535	29
162	511	63
424	737	20
1942	311	20
1721	2533	54
1507	28	18
2451	2042	18
1488	315	0
1684	1960	85
646	1107	29
572	1672	29
1251	737	15
648	723	13
181	556	18
2008	347	29
205	517	18
211	341	85
588	46	20
158	892	18
1302	227	31
1833	1012	8
848	185	0
2288	584	54
677	46	131
710	311	15
1374	690	18
242	243	31
186	416	20
2749	1464	54
881	891	70
35	1465	18
2557	131	29
2184	1559	18
2468	311	20
1359	470	49
2281	893	18
168	347	29
2319	1263	29
882	620	18
324	1108	63
646	1108	54
1063	241	29
764	974	13
573	2404	54
1382	198	20
1360	1134	15
580	984	54
1807	1337	31
944	470	49
502	220	0
1013	1012	8
103	987	13
444	2242	63
1053	1810	18
264	709	63
2386	2016	13
648	1609	13
233	1150	31
1739	584	54
1373	546	29
1288	2204	18
789	335	70
1087	1371	0
236	387	84
1115	1234	31
1815	470	49
1182	315	0
450	260	18
248	41	31
1289	416	20
281	404	18
911	138	15
1364	903	29
39	748	170
216	2534	67
1682	1073	18
168	790	54
2928	185	115
1052	463	63
348	894	31
159	158	31
1455	681	13
2498	769	18
1514	167	20
248	41	18
891	335	84
605	680	31
479	1577	29
273	373	73
2095	2200	18
1789	1	0
305	1566	73
1053	1079	54
1763	347	29
1272	353	20
622	450	47
1067	64	54
24	1391	63
605	1150	31
800	1398	127
2824	471	49
2462	833	77
228	315	0
945	932	70
786	725	5
451	174	18
1918	489	77
765	1425	54
324	1362	63
154	153	18
305	2085	73
320	321	31
1053	605	18
736	1493	15
1026	460	31
639	830	29
171	371	29
70	267	35
808	350	11
290	785	54
2005	2932	67
1151	315	0
1023	371	29
1158	737	20
37	128	13
258	808	63
139	471	49
2976	616	18
63	1	0
1226	50	0
572	727	18
21	413	70
717	647	31
519	903	29
1679	1371	0
131	489	77
2142	1778	13
487	50	0
638	541	20
1197	1196	31
1137	21	70
625	628	31
1455	1364	13
350	402	63
1006	475	20
2289	2313	31
764	1101	13
23	50	0
1181	1075	11
1029	333	29
494	1623	77
653	935	63
851	207	54
1247	398	63
2058	859	13
2694	222	54
519	1489	18
1667	937	29
302	1018	73
1381	752	29
1185	470	49
264	63	63
1692	296	29
711	1953	63
451	130	18
1028	1761	54
1925	306	161
1156	1769	165
15	1137	84
710	2075	15
24	808	63
736	82	15
636	347	29
324	2025	63
2024	937	29
1925	353	15
1665	1936	29
2119	1396	54
893	2281	18
1507	703	31
236	826	70
296	489	77
605	233	18
2987	314	63
1488	1	0
1239	48	20
41	429	54
735	403	18
181	180	31
1204	969	31
929	1122	18
1234	24	29
770	932	84
1972	1867	63
718	231	31
1442	1107	11
1706	298	20
653	152	63
1175	444	29
88	293	54
745	2258	114
915	1615	31
76	714	29
1428	1027	31
570	185	115
1126	1358	29
164	1746	54
121	261	18
636	2481	54
684	2095	18
193	1431	18
1020	1946	49
881	236	84
154	1426	18
172	721	54
2576	670	54
15	754	84
2095	1283	54
2455	376	131
1396	1	0
764	1793	13
989	905	0
37	2443	13
332	2986	0
494	1839	63
1097	315	115
2376	279	54
454	1550	29
1514	357	20
69	133	47
37	996	13
2497	416	20
745	1018	114
183	1561	63
654	655	170
1831	2045	13
1645	233	18
770	1137	84
272	138	20
1619	127	31
1653	243	13
1031	1358	29
659	2237	54
579	1682	13
37	898	13
335	235	84
789	339	70
130	2027	54
1645	41	31
1736	269	54
170	1237	54
2535	2317	29
522	2151	67
21	2161	10
1324	315	0
2394	337	191
195	450	18
1275	462	29
1396	185	0
1360	311	15
1508	488	29
2912	662	49
138	1346	80
1759	1024	31
2963	1407	54
1123	324	29
1431	241	29
414	235	84
912	653	29
23	416	20
942	198	20
2302	979	19
284	1446	31
1792	711	29
1406	613	31
418	174	18
461	460	31
2153	1920	29
2078	741	29
218	948	20
258	222	63
159	1558	31
2108	937	11
2305	1874	54
437	475	20
671	131	29
21	1872	10
2058	1858	13
2031	1723	29
2749	131	29
826	1137	70
2968	1622	54
195	121	18
208	791	54
37	175	13
1131	1945	54
2556	2485	20
1398	40	170
1107	2108	63
2294	2259	29
264	1321	63
21	2704	10
291	737	20
2055	1849	29
2635	1407	54
757	2606	54
1429	1428	31
2022	198	20
1183	2578	18
302	2253	73
2250	766	29
919	450	47
24	1210	77
260	196	31
1001	1077	54
383	315	0
711	1370	63
121	735	31
527	517	18
1360	1007	15
137	979	19
1354	1371	0
736	96	15
411	297	77
2807	191	142
21	891	84
1288	461	31
21	1137	84
451	196	31
1045	1053	18
1360	68	15
42	310	54
24	1351	77
1498	1428	31
848	219	0
2025	206	11
476	1132	29
1925	138	15
195	196	18
49	198	20
1315	1052	29
1369	1307	18
1136	1870	147
347	688	63
1137	414	70
464	624	31
1790	160	18
1391	134	47
636	752	29
1013	1457	8
1890	1	0
893	476	31
1665	811	54
710	298	15
1542	820	54
689	275	77
2472	1	0
1853	2675	73
789	21	70
1108	48	20
175	1723	29
1928	655	170
306	1360	17
1629	229	115
1419	1136	5
1505	164	31
653	536	63
414	21	70
21	2679	10
290	1298	54
1026	1143	31
826	335	84
136	1723	29
69	134	47
881	932	179
231	183	29
1094	1091	0
