0	[0.29421761631965637, 0.3362192213535309, 0.21492327749729156, -0.20879428088665009, -0.1963399201631546, 0.0026721761096268892, 0.3700334131717682, 0.016251806169748306, -0.13201414048671722, -0.11718867719173431, 0.11177165806293488, -0.35365602374076843, -0.21333733201026917, 0.19191952049732208, 0.04517003148794174, 0.007548186462372541, 0.1555984765291214, 0.19136768579483032, -0.2629494071006775, -0.1377631425857544, 0.1263938844203949, 0.22670923173427582, 0.2839205265045166, 0.009176727384328842, -0.25247296690940857, -0.027588380500674248, 0.07669929414987564, -0.08771136403083801, 0.04063042998313904, -0.04082487151026726, 0.14656423032283783, 0.11970972269773483, -0.20361396670341492, 0.005123813636600971, -0.10366325080394745, -0.2694971561431885, -0.15623416006565094, 0.10286068916320801, 0.08081725239753723, -0.08710535615682602, 0.05172257870435715, 0.0979730561375618, 0.2511971592903137, -0.03735896199941635, -0.28479453921318054, -0.07079435884952545, 0.12368544936180115, 0.3323531150817871, 0.21326833963394165, -0.06564029306173325]
1	[0.35920774936676025, 0.17689913511276245, -0.0882394090294838, 0.05510019510984421, -0.006687496788799763, 0.2099609225988388, 0.030314473435282707, 0.4144233763217926, 0.13679008185863495, -0.269779235124588, 0.36350616812705994, -0.16654928028583527, -0.355230450630188, -0.12083365023136139, -0.14102201163768768, 0.1573478728532791, 0.081033855676651, 0.080617755651474, 0.15008190274238586, 0.37691521644592285, 0.4007169306278229, 0.06202585995197296, 0.38668087124824524, 0.14886276423931122, -0.41795289516448975, -0.12233702838420868, -0.5400435924530029, -0.636201024055481, 0.21784944832324982, 0.14417925477027893, 0.2898368835449219, 0.1328641176223755, 0.013172121718525887, -0.15517160296440125, 0.053168561309576035, -0.044548507779836655, -0.5678882002830505, -4.220386836095713e-05, 0.02997230924665928, -0.30611974000930786, -0.38725870847702026, -0.24364176392555237, 0.07609844207763672, -0.06503482908010483, 0.26794758439064026, 0.09338279068470001, -0.035053759813308716, 0.5559174418449402, -0.244258850812912, 0.0037160711362957954]
2	[0.09527308493852615, 0.3081165850162506, 0.06581231206655502, -0.1340189129114151, -0.3792630434036255, -0.26885154843330383, 0.2494814693927765, 0.18140845000743866, 0.16200971603393555, 0.3098318576812744, -0.025971580296754837, -0.08506882190704346, -0.11830437928438187, -0.03648282587528229, -0.2385260909795761, -0.01250484399497509, -0.23732244968414307, -0.014593849889934063, -0.15956702828407288, 0.16553016006946564, -0.15566450357437134, 0.20179899036884308, -0.001140003907494247, -0.06136586517095566, -9.904201579047367e-05, -0.2279912829399109, -0.2764257788658142, 0.1736041158437729, 0.3441835343837738, 0.2831799387931824, 0.036698952317237854, -0.038077693432569504, -0.017030974850058556, -0.23460571467876434, 0.22161711752414703, -0.19041302800178528, -0.06616109609603882, -0.2876560389995575, -0.15046682953834534, -0.14366476237773895, -0.14981958270072937, 0.30691325664520264, 0.23829637467861176, 0.23159602284431458, -0.1407710462808609, -0.1808621734380722, -0.2241864949464798, 0.09988612681627274, -0.13619764149188995, 0.2282141149044037]
3	[-0.24949747323989868, -0.1599477082490921, -0.3527953624725342, -0.2214105874300003, -0.07433833926916122, -0.32087573409080505, -0.07694167643785477, 0.34502655267715454, 0.25143367052078247, -0.23577898740768433, -0.3685760796070099, -0.3961509168148041, 0.333225816488266, -0.29977384209632874, -0.2943270206451416, 0.10244209319353104, -0.052113473415374756, 0.020393354818224907, 0.31175562739372253, 0.01382810715585947, -0.2423461228609085, 0.0490051805973053, -0.43733182549476624, 0.27951332926750183, 0.07198376953601837, -0.43111366033554077, -0.05886606499552727, 0.4215516746044159, -0.21958598494529724, 0.24691066145896912, -0.32493019104003906, -0.21147894859313965, 0.17538025975227356, -0.031687311828136444, 0.2828032374382019, 0.33708810806274414, -0.07873184978961945, -0.263578861951828, 0.19788289070129395, 0.12920165061950684, 0.13024818897247314, 0.6053981184959412, 0.051651857793331146, 0.00910979975014925, 0.13909000158309937, -0.005442027933895588, -0.3161083161830902, -0.20792627334594727, -0.27993088960647583, -0.046105872839689255]
4	[0.203434556722641, 0.1526660919189453, 0.1465996354818344, -0.11197999864816666, -0.12620341777801514, -0.09659026563167572, -0.05824970453977585, -0.14822137355804443, -0.13201302289962769, -0.11718785762786865, 0.11177470535039902, -0.08056139945983887, 0.14734672009944916, 0.1502758264541626, 0.05696980282664299, -0.1551249474287033, -0.047518596053123474, 0.19137516617774963, -0.06301947683095932, -0.03924582898616791, 0.10254743695259094, -0.039008237421512604, -0.14893633127212524, 0.1056639701128006, -0.09199634194374084, -0.015466689132153988, 0.16987283527851105, 0.2712959945201874, 0.0406331866979599, -0.04082152619957924, -0.07907594740390778, -0.12498388439416885, 0.048579007387161255, 0.19024594128131866, -0.01627681776881218, 0.0034306261222809553, -0.0616740845143795, 0.10286126285791397, 0.08081819862127304, -0.15245074033737183, 0.06783232092857361, 0.06156071648001671, -0.10502693057060242, -0.037355780601501465, -0.3009313941001892, -0.2135651707649231, 0.12368390709161758, 0.1876579076051712, 0.1573098748922348, -0.06563590466976166]
5	[0.40139272809028625, -0.14225466549396515, 0.47146958112716675, 0.11202584952116013, 0.1593630313873291, -0.01687159575521946, -0.0024748544674366713, -0.0814855545759201, -0.13320554792881012, -0.22130192816257477, -0.016538651660084724, 0.13800543546676636, 0.42181819677352905, -0.19745254516601562, 0.2854662835597992, -0.07889524847269058, -0.17825371026992798, -0.09623546153306961, -0.08218076080083847, 0.16898831725120544, 0.09196145087480545, -0.19504031538963318, -0.04221532121300697, 0.2602403461933136, -0.37893226742744446, -0.4024665653705597, -0.030424142256379128, -0.11681964248418808, 0.3766234517097473, -0.11080222576856613, -0.11033967137336731, -0.3547614514827728, -0.0666658952832222, 0.37345704436302185, 0.2599828839302063, 0.10628192871809006, 0.22411802411079407, 0.25239241123199463, 0.3387289047241211, -0.36174172163009644, 0.3789149820804596, 0.3052576780319214, 0.15363842248916626, -0.24213427305221558, -0.026988016441464424, -0.3664792776107788, -0.23519065976142883, -0.007131811697036028, -0.15654075145721436, -0.20390602946281433]
6	[-0.04117008298635483, -0.10623437911272049, -0.2049294263124466, 0.11749403923749924, 0.013824855908751488, -0.030950071290135384, 0.12071932107210159, -0.0364152230322361, -0.02565588988363743, 0.2978624999523163, -0.015019897371530533, 0.11728179454803467, -0.052458301186561584, -0.037916284054517746, 0.24615301191806793, 0.10851303488016129, -0.10800658911466599, -0.2513424754142761, -0.018359828740358353, -0.1597367525100708, -0.24850930273532867, -0.23084144294261932, 0.16009773313999176, -0.280141681432724, 0.07926169782876968, 0.18321943283081055, -0.036597780883312225, -0.16667984426021576, 0.18706095218658447, -0.09910281002521515, 0.0049654715694487095, 0.30099114775657654, 0.15171153843402863, 0.042047079652547836, -0.10693146288394928, -0.1448107212781906, 0.1368354707956314, -0.044143252074718475, 0.028071444481611252, 0.25043636560440063, -0.14167095720767975, -0.11240576952695847, 0.009083244018256664, 0.33548399806022644, 0.028183268383145332, 0.07640635967254639, -0.12995213270187378, -0.3337044417858124, -0.01575533114373684, -0.1548803448677063]
7	[0.03992580249905586, 0.311718612909317, -0.2030603140592575, 0.14198532700538635, 0.24807557463645935, 0.2773890495300293, 0.32502231001853943, -0.3422887325286865, 0.1489126831293106, -0.28258341550827026, -0.47502946853637695, 0.3264656662940979, -0.036943014711141586, 0.4743025302886963, -0.2581811249256134, -0.2035614252090454, -0.3132607042789459, -0.4539061188697815, -0.3024444580078125, 0.06900633126497269, 0.19130077958106995, -0.4291692078113556, 0.2630677819252014, -0.014287678524851799, -0.3181779980659485, -0.15082579851150513, -0.4467123746871948, -0.2506648004055023, 0.289745569229126, -0.018219193443655968, 0.2206956446170807, -0.2471311092376709, 0.3730573356151581, 0.4346980154514313, -0.30663812160491943, 0.45282629132270813, 0.30379319190979004, 0.4263578951358795, -0.37951764464378357, 0.2472151815891266, 0.003124452428892255, -0.357774943113327, 0.33673322200775146, 0.3070555627346039, -0.4262695014476776, 0.0881614163517952, -0.27752116322517395, 0.1058279424905777, -0.43409398198127747, 0.07099495828151703]
8	[0.33620917797088623, 0.2812172472476959, 0.385088711977005, -0.3351919949054718, 0.09820197522640228, 0.3212997317314148, 0.006279726047068834, -0.3342239558696747, 0.28493228554725647, -0.2293165773153305, 0.08473829180002213, 0.01908653788268566, -0.004924512468278408, -0.03846527263522148, -0.38143840432167053, 0.07665602117776871, 0.4052753150463104, -0.07403378188610077, -0.1510646939277649, 0.4095090925693512, 0.35374218225479126, 0.055589113384485245, 0.10989516973495483, 0.06445354968309402, 0.055860623717308044, 0.2278851419687271, 0.07428836077451706, -0.2941829264163971, -0.34491005539894104, -0.24673588573932648, 0.026035849004983902, 0.24488230049610138, 0.04705743491649628, -0.1516684740781784, 0.025870483368635178, -0.3124314546585083, 0.23434635996818542, 0.3367898464202881, -0.4029812812805176, 0.18414226174354553, 0.20051901042461395, 0.0345790721476078, -0.049175526946783066, 0.1659449338912964, 0.07405572384595871, 0.2068859487771988, -0.11432990431785583, 0.2623940706253052, -0.02909643016755581, -0.27435219287872314]
9	[-0.05370597913861275, 0.004774042405188084, -0.20493006706237793, -0.03996874764561653, 0.01904047466814518, -0.0637689009308815, 0.10568170249462128, 0.19187678396701813, -0.12018007785081863, 0.0903366208076477, -0.16090922057628632, 0.018359411507844925, -0.13857735693454742, 0.06345745921134949, 0.15156367421150208, 0.09955380111932755, 0.1118982657790184, -0.12455879896879196, 0.04255519062280655, 0.008143280632793903, -0.07298251241445541, -0.16239868104457855, -0.007952642627060413, -0.2748677730560303, 0.1541488766670227, 0.08388146758079529, 0.06663361191749573, 0.03925379365682602, 0.17887261509895325, -0.06996820122003555, -0.01116170547902584, -0.06720738857984543, 0.1909506469964981, 0.11614533513784409, -0.061607785522937775, 0.1814098060131073, 0.09286242723464966, 0.19021810591220856, 0.3162832260131836, 0.04899584874510765, -0.03692309558391571, -0.1576605588197708, 0.0872063934803009, 0.14906994998455048, -0.1363748013973236, 0.11394520848989487, -0.042048219591379166, -0.07771171629428864, -0.06706500053405762, -0.09371534734964371]
