60
1332	1564	117
547	410	65
708	192	57
339	215	22
461	828	154
463	946	95
625	778	121
851	395	134
514	152	40
108	1195	36
1283	1536	65
522	790	22
792	322	75
1261	446	151
811	75	22
68	169	36
549	1219	27
1442	362	120
313	565	135
54	841	40
1074	22	36
105	1543	138
565	313	27
355	223	27
154	637	95
460	1050	36
1415	274	10
1482	785	36
192	708	36
1031	395	89
409	525	115
810	1122	100
464	386	36
1289	75	150
1335	1506	36
201	202	36
579	936	123
1074	1289	117
120	131	36
1028	244	36
23	22	10
565	313	165
375	332	36
1172	829	27
415	431	36
79	78	36
1527	1642	140
841	1141	40
26	20	36
159	662	128
110	630	65
847	184	57
336	543	65
234	104	27
1373	1184	164
158	319	36
26	662	36
26	752	36
474	1172	36
304	532	40
