161
1	171	9
557	1613	38
877	41	11
1089	73	54
113	41	11
852	25	11
744	65	46
1105	196	67
836	395	31
1517	194	47
1392	702	126
1461	826	46
888	617	143
1090	384	58
1238	145	60
749	1005	26
251	542	137
1238	302	60
549	107	31
600	99	153
492	55	21
306	894	24
474	514	38
1328	151	38
134	315	148
38	915	17
229	870	142
69	10	4
528	1308	4
26	321	4
425	333	20
231	954	43
927	71	4
993	196	35
130	383	4
1468	25	11
508	37	4
782	264	38
38	86	20
864	55	21
715	275	20
745	75	38
1010	73	25
588	1351	31
531	141	17
1224	186	4
1119	55	21
233	302	60
329	200	11
1327	73	54
902	118	4
81	1202	20
633	302	60
881	409	38
1016	86	20
984	141	11
811	75	38
947	238	11
227	870	99
493	1121	4
1050	1439	24
124	41	11
1069	196	67
1393	13	5
175	55	21
431	53	37
1602	65	46
122	149	4
1125	37	4
457	1211	105
690	13	5
524	25	11
172	200	11
1113	73	54
1485	271	21
397	25	11
154	25	11
296	91	4
203	487	83
484	75	64
154	605	4
1271	73	54
705	706	38
309	514	38
613	571	30
394	80	24
188	53	37
847	155	24
540	103	30
544	107	31
1484	73	54
779	26	9
743	37	4
522	118	4
628	86	20
467	161	4
124	279	114
1101	13	5
1365	284	58
122	200	11
1464	25	11
245	798	4
869	1516	11
937	1405	11
84	25	11
234	616	37
122	573	58
1385	73	54
811	894	4
1106	199	50
451	1044	43
643	155	24
485	605	4
986	149	4
384	1366	156
735	41	11
519	86	20
90	1315	38
447	178	76
772	17	50
1579	168	44
873	71	4
874	771	38
136	443	4
384	1604	156
1395	238	11
1402	73	54
951	73	54
350	598	24
1330	826	35
1356	514	38
1064	1063	50
505	99	153
734	487	83
637	616	37
1361	1646	43
764	107	161
1230	395	31
890	466	46
57	99	114
818	449	4
761	200	11
1535	73	54
185	25	11
653	75	43
979	302	39
501	1509	142
634	723	50
1343	443	4
1372	466	46
589	62	93
986	147	4
1094	1340	58
936	25	11
780	75	112
651	39	17
1569	73	54
1090	1366	156
1523	275	20
553	65	67
283	205	51
