49
59	822	27
88	465	8
202	460	50
310	881	16
126	921	40
53	650	23
15	598	8
234	510	63
157	91	15
361	482	17
88	794	8
428	546	89
600	322	29
568	61	37
114	94	29
942	252	50
33	315	15
132	715	40
815	967	40
742	526	40
942	455	50
126	498	40
327	488	63
513	9	16
88	480	8
197	800	59
41	680	19
294	502	12
104	44	15
157	342	37
15	282	8
157	315	15
292	705	50
43	320	15
65	387	130
21	583	12
981	982	49
33	502	15
15	662	8
370	220	96
569	387	52
53	382	23
260	24	50
30	837	17
357	115	29
110	706	27
33	409	15
199	261	40
294	511	12
