1993
0	1	0
2	3	1
4	5	2
6	7	3
8	9	4
10	11	5
12	13	6
14	9	7
0	9	7
15	16	8
17	18	9
19	20	10
21	22	0
23	24	11
25	26	12
27	28	13
29	30	14
31	32	5
33	34	15
35	36	16
37	38	17
39	40	18
41	42	19
43	44	15
45	46	20
47	48	21
49	50	1
51	52	22
53	54	23
55	56	24
10	57	25
58	59	26
59	60	27
24	61	22
62	63	12
64	65	28
66	67	29
68	69	2
70	71	22
72	73	30
74	75	20
76	75	9
77	18	31
27	78	13
79	80	22
81	82	11
83	84	32
85	75	31
86	87	5
88	89	8
90	91	2
92	9	7
93	36	33
94	30	14
79	80	5
95	55	29
59	96	27
97	98	34
87	99	5
100	75	9
101	47	2
102	103	35
104	105	15
106	107	1
108	109	36
110	111	27
112	113	28
114	115	29
82	116	11
117	118	36
43	119	37
120	121	2
122	123	38
124	125	39
126	127	40
128	129	41
27	130	13
131	132	42
133	21	43
134	135	20
136	137	44
138	139	41
32	31	5
140	141	45
142	143	2
144	145	5
146	147	6
148	149	46
150	151	22
152	153	47
154	155	48
156	151	44
157	158	37
159	50	1
160	161	49
52	162	5
163	139	41
164	165	50
166	103	35
167	168	25
47	169	9
170	41	14
171	172	20
173	174	0
175	176	51
177	178	52
179	180	30
64	181	5
182	183	53
184	185	54
186	187	55
9	188	56
189	190	57
191	25	22
192	83	58
193	194	37
195	196	31
197	198	59
199	200	40
110	201	27
202	203	50
204	205	17
206	207	34
208	32	5
209	210	22
191	75	20
211	212	7
167	213	2
214	215	60
216	217	0
218	219	22
220	221	36
15	222	8
223	224	61
20	225	52
226	214	17
227	228	31
229	230	2
174	231	37
232	233	62
234	235	63
236	50	60
237	238	2
239	240	58
241	50	1
88	242	8
178	75	20
243	41	64
244	71	44
245	21	43
246	247	40
248	249	39
212	250	65
251	252	11
95	253	29
15	254	8
255	65	66
256	9	35
257	36	35
236	258	55
137	136	25
234	169	63
259	142	22
260	261	50
262	263	10
234	264	63
265	266	67
267	268	5
269	40	5
270	271	25
110	272	27
36	93	34
273	41	68
274	275	69
162	52	22
276	5	2
188	35	70
277	278	25
20	279	52
66	280	52
59	281	27
282	283	0
284	118	36
285	204	1
64	286	22
287	98	71
153	152	72
111	9	59
288	97	73
64	289	22
290	291	31
292	293	50
213	294	43
256	295	24
296	297	74
298	33	0
243	9	59
48	47	2
157	299	15
300	301	25
183	302	31
303	122	2
304	181	5
230	305	44
171	306	20
307	308	37
309	153	21
72	46	75
310	311	16
312	103	35
172	313	76
99	44	2
314	315	12
316	317	77
318	319	0
116	129	41
320	321	24
25	22	0
33	322	15
99	323	22
234	324	63
325	326	0
327	9	63
71	70	5
97	328	34
22	329	10
330	41	68
331	332	72
273	333	25
135	334	34
59	335	63
336	3	1
204	115	17
337	338	0
91	33	24
339	340	20
341	342	5
343	344	23
86	323	5
345	9	20
61	262	0
301	300	78
346	347	22
348	50	1
349	350	72
351	311	7
17	9	35
352	353	2
354	41	14
355	356	79
38	37	1
250	212	65
33	357	10
304	64	22
68	358	2
359	18	31
295	83	80
360	361	1
362	363	81
22	357	10
48	75	31
91	364	82
153	75	20
152	30	14
157	365	37
366	367	22
368	20	10
193	369	83
27	370	13
371	372	13
339	373	5
374	375	44
1	293	37
20	64	52
59	376	27
377	378	41
379	7	3
304	286	5
380	18	84
136	381	1
43	382	37
357	94	29
234	383	63
384	118	36
46	297	74
9	41	85
385	386	2
387	181	5
310	42	16
189	388	57
257	103	35
387	304	5
389	7	3
126	390	40
15	391	8
95	186	29
259	392	25
361	393	17
394	204	1
124	395	39
396	397	40
274	398	86
399	9	33
