7406
0	1	0
2	3	1
4	5	2
6	7	3
8	9	4
10	11	5
12	13	6
14	15	3
16	17	7
18	19	8
20	21	9
22	23	10
24	25	11
26	27	12
28	29	9
30	31	13
32	2	14
33	34	15
35	36	16
37	38	1
39	40	17
41	42	18
43	44	19
45	46	20
47	48	9
49	21	9
50	49	21
51	52	22
53	54	23
55	56	23
57	58	5
59	60	24
61	62	7
63	64	18
65	66	25
67	68	26
69	70	14
71	72	7
73	74	24
75	76	27
77	78	28
79	80	21
81	82	8
83	84	29
85	86	30
87	88	25
89	90	31
91	92	29
16	93	18
94	95	32
96	97	33
98	99	23
100	101	34
102	21	9
103	46	20
104	105	5
106	107	35
108	109	36
92	110	15
111	112	2
113	2	14
68	114	37
115	116	0
117	118	38
119	120	7
121	122	7
123	124	23
125	126	24
127	128	5
129	130	7
131	132	24
133	134	39
135	136	40
137	71	34
138	139	41
140	108	42
141	87	14
142	143	43
144	145	29
146	147	35
119	148	7
149	76	27
150	151	8
152	153	44
154	155	44
156	157	14
158	159	23
160	29	9
161	162	21
163	164	23
165	166	8
167	168	45
169	170	46
171	172	7
119	173	7
174	175	47
176	177	48
178	82	8
179	180	12
94	181	8
182	46	20
183	184	7
185	186	15
187	188	21
189	136	40
190	191	45
192	193	49
194	195	8
196	29	9
197	198	23
199	200	5
151	201	1
202	203	50
100	204	20
205	206	3
207	208	4
209	63	12
210	21	9
211	212	51
213	214	52
215	216	35
217	218	9
219	220	53
221	222	7
223	224	42
225	226	21
227	228	54
229	136	40
230	149	55
231	232	42
233	234	56
235	236	9
237	238	52
239	240	57
241	46	20
152	146	14
149	242	38
27	111	47
49	243	21
244	111	47
245	246	58
247	248	59
249	250	60
73	76	27
251	252	5
253	254	21
255	256	21
257	258	55
259	260	61
261	262	62
263	264	3
265	198	43
266	56	23
267	161	5
268	269	23
62	157	14
270	271	63
272	273	34
274	46	20
275	276	16
117	198	15
277	95	32
278	238	64
279	280	65
177	281	35
282	283	66
284	46	20
285	126	13
205	286	3
287	76	27
288	29	9
289	290	3
291	292	23
293	294	23
295	296	67
297	298	15
299	300	63
301	146	14
302	70	13
303	304	68
305	182	23
66	306	69
62	93	65
307	308	7
309	310	25
139	311	70
258	257	62
312	313	57
314	315	8
316	267	5
317	87	14
197	170	24
318	21	9
319	29	9
320	238	70
321	170	14
5	21	9
322	310	25
225	323	23
323	2	14
221	100	7
324	71	12
23	325	10
326	146	71
327	328	21
199	329	23
330	331	54
332	333	62
22	334	10
335	170	60
142	336	43
337	338	2
339	340	30
341	342	58
343	46	20
344	170	24
345	346	19
347	348	72
14	349	3
350	351	66
352	29	9
353	354	3
355	264	3
356	357	18
31	358	73
359	360	73
361	362	59
33	363	23
364	365	21
0	112	0
366	367	5
368	369	3
370	230	74
371	372	9
373	29	9
374	375	75
376	377	14
156	378	14
197	29	9
71	379	7
380	82	58
381	382	24
383	22	54
11	369	21
384	385	76
386	387	13
388	389	43
390	391	47
392	95	18
254	393	5
394	87	14
395	21	9
73	170	24
396	397	36
398	253	5
399	72	23
73	400	12
401	402	77
403	404	8
405	406	0
249	407	78
408	409	7
410	29	9
411	412	7
413	29	9
414	170	60
415	416	79
417	360	73
418	419	80
416	88	25
242	76	27
41	420	18
421	422	44
423	76	27
424	425	26
3	46	20
426	427	81
428	46	20
429	430	61
431	432	82
433	434	47
435	170	83
436	437	5
438	439	15
440	360	73
441	257	57
442	443	23
444	445	56
446	447	14
448	449	60
450	451	43
452	453	0
454	46	20
289	455	84
456	294	23
230	48	9
412	378	14
457	458	12
230	459	62
267	460	21
461	98	21
177	176	48
462	463	85
