0	[0.09254175424575806, -0.19773072004318237, 0.30167680978775024, 0.06382761150598526, -0.27794498205184937, -0.07301615923643112, -0.0391731932759285, 0.1916007101535797, -0.043326519429683685, 0.31822219491004944, -0.20941883325576782, 0.14252597093582153, -0.0935998484492302, 0.23688125610351562, -0.020959891378879547, -0.001606358913704753, -0.29212111234664917, 0.188153937458992, 0.19067177176475525, -0.1481655091047287, -0.02263394556939602, -0.04925991967320442, 0.15080617368221283, -0.1614493876695633, -0.12841296195983887, 0.0573638379573822, -0.15683020651340485, -0.2883549630641937, 0.035922762006521225, -0.3743021488189697, 0.12716500461101532, -0.2853291630744934, 0.16101707518100739, -0.3540690541267395, -0.03398677706718445, -0.11585710197687149, 0.1473620980978012, -0.08176222443580627, -0.21500049531459808, -0.08043202012777328, -0.09168998897075653, 0.17887315154075623, 0.03999028727412224, -0.25857096910476685, 0.2757486402988434, -0.0946890115737915, -0.2526026666164398, -0.21075750887393951, 0.11647378653287888, 0.31214189529418945]
1	[-0.16519038379192352, -0.003745226189494133, 0.050109438598155975, 0.04226633161306381, -0.13468079268932343, -0.07390285283327103, -0.3132959306240082, 0.1982288509607315, -0.29374369978904724, -0.010318920947611332, 0.09808844327926636, -0.10829202085733414, 0.1850021332502365, 0.05559524521231651, -0.31470537185668945, -0.06865480542182922, -0.09320379793643951, 0.21035385131835938, -0.28598716855049133, 0.19641384482383728, -0.045618243515491486, -0.22092898190021515, 0.3225163221359253, -0.2719898521900177, -0.23979096114635468, -0.1284419596195221, -0.28837230801582336, -0.04773746803402901, -0.17900758981704712, 0.0826907679438591, -0.009495549835264683, -0.08121197670698166, -0.052125539630651474, -0.07386773079633713, 0.1728532463312149, 0.060447707772254944, 0.3325820565223694, -0.2013150453567505, 0.03930800035595894, 0.06773190945386887, 0.2358737736940384, -0.10956109315156937, 0.25967758893966675, -0.1630026400089264, -0.06369691342115402, 0.025149768218398094, -0.21110881865024567, -0.2974884510040283, -0.15639705955982208, 0.16967232525348663]
2	[0.24092938005924225, -0.04166632145643234, 0.11452827602624893, 0.21539486944675446, -0.16669978201389313, 0.06156456097960472, 0.06648969650268555, 0.034091152250766754, 0.06238573044538498, 0.2234492152929306, -0.20840297639369965, 0.22205987572669983, -0.08951222151517868, 0.1268651932477951, 0.15323437750339508, 0.17772552371025085, -0.13485188782215118, 0.2492024451494217, 0.2860768139362335, -0.23954664170742035, 0.03173117712140083, -0.14301921427249908, -0.0599939338862896, 0.07581296563148499, 0.11463996767997742, 0.14068454504013062, -0.16280554234981537, 0.007969371974468231, -0.17947591841220856, -0.23037628829479218, -0.04191073030233383, 0.0110055236145854, -0.049697503447532654, -0.1818244308233261, -0.28796759247779846, -0.28116998076438904, 0.01344017032533884, 0.2042425274848938, -0.0025471795815974474, 0.00714716874063015, 0.06277039647102356, 0.2404451221227646, -0.13066528737545013, -0.08329269289970398, 0.1315629780292511, 0.1932993233203888, -0.0487346425652504, -0.042871832847595215, 0.2533608376979828, 0.16137957572937012]
3	[0.11989708244800568, 0.14289769530296326, 0.23020459711551666, 0.0034434322733432055, -0.059294186532497406, 0.17614582180976868, -0.2457452416419983, 0.19822004437446594, -0.3265129327774048, 0.07437480986118317, 0.09812094271183014, -0.06276695430278778, 0.18400004506111145, 0.1421872079372406, -0.1714426428079605, -0.12947691977024078, -0.25038227438926697, -0.24525751173496246, 0.005203056614845991, 0.32905885577201843, -0.06096868962049484, -0.15261496603488922, 0.11204499751329422, 0.1295946091413498, 0.003250132082030177, -0.1095631942152977, -0.28670287132263184, -0.13524655997753143, -0.22849257290363312, 0.21614089608192444, 0.1763302981853485, 0.1780083328485489, -0.13722366094589233, 0.021719813346862793, 0.254598468542099, 0.017277132719755173, 0.26498299837112427, 0.06919357925653458, 0.13469938933849335, 0.19198748469352722, 0.22346612811088562, -0.027001438662409782, -0.23819288611412048, -0.15655073523521423, 0.1177978515625, 0.02079825848340988, -0.01213029120117426, -0.15823186933994293, -0.07984609156847, 0.019365571439266205]
4	[0.24092938005924225, -0.04166632145643234, 0.11452827602624893, 0.21539486944675446, -0.16669978201389313, 0.06156456097960472, 0.06648969650268555, 0.034091152250766754, 0.06238573044538498, 0.2234492152929306, -0.20840297639369965, 0.22205987572669983, -0.08951222151517868, 0.1268651932477951, 0.15323437750339508, 0.17772552371025085, -0.13485188782215118, 0.2492024451494217, 0.2860768139362335, -0.23954664170742035, 0.03173117712140083, -0.14301921427249908, -0.0599939338862896, 0.07581296563148499, 0.11463996767997742, 0.14068454504013062, -0.16280554234981537, 0.007969371974468231, -0.17947591841220856, -0.23037628829479218, -0.04191073030233383, 0.0110055236145854, -0.049697503447532654, -0.1818244308233261, -0.28796759247779846, -0.28116998076438904, 0.01344017032533884, 0.2042425274848938, -0.0025471795815974474, 0.00714716874063015, 0.06277039647102356, 0.2404451221227646, -0.13066528737545013, -0.08329269289970398, 0.1315629780292511, 0.1932993233203888, -0.0487346425652504, -0.042871832847595215, 0.2533608376979828, 0.16137957572937012]
5	[0.11609809100627899, -0.1664554625749588, -0.0008532076608389616, 0.03328598290681839, -0.062398526817560196, -0.06246553361415863, 0.005868223495781422, -0.053711868822574615, 0.007790139876306057, -0.019056640565395355, 0.08330824226140976, -0.06277044862508774, -0.2816638648509979, 0.21483026444911957, 0.27193987369537354, 0.06012909486889839, 0.010275963693857193, 0.07939509302377701, 0.11952387541532516, 0.040653664618730545, -0.2130858451128006, 0.1915651559829712, -0.10734561830759048, -0.027940090745687485, -0.09040778875350952, 0.2660219967365265, 0.1132291927933693, 0.18315106630325317, 0.06931129097938538, 0.1810430884361267, -0.007373687345534563, -0.16677968204021454, -0.128752201795578, 0.21337580680847168, -0.06714674085378647, -0.15467877686023712, 0.10722512751817703, -0.01655377261340618, 0.10857957601547241, 0.09814006835222244, -0.09816179424524307, 0.0020805795211344957, -0.23976311087608337, 0.09261221438646317, 0.04057874158024788, -0.12524019181728363, -0.09124912321567535, 0.0352148562669754, -0.14007459580898285, 0.011608229950070381]
6	[0.24101749062538147, -0.08606809377670288, 0.10863383859395981, -0.10229584574699402, -0.15828083455562592, -0.010702138766646385, 0.003090720856562257, 0.08801618963479996, 0.14211200177669525, 0.1036003977060318, -0.027559418231248856, -0.12872804701328278, 0.09865357726812363, 0.0808420330286026, 0.020592158660292625, -0.0799676775932312, 0.017119741067290306, -0.04924405738711357, 0.050658538937568665, 0.019570661708712578, -0.0741695836186409, -0.02336875908076763, -0.0920739695429802, -0.09770309180021286, 0.04974833130836487, 0.2900441884994507, 0.2272196263074875, 0.007996425963938236, -0.09240183234214783, -0.0639067217707634, 0.06851086020469666, 0.13266195356845856, -0.027161218225955963, 0.07870179414749146, 0.015924131497740746, -0.06216195598244667, 0.0015248770359903574, 0.19538992643356323, -0.03544143587350845, -0.15719252824783325, 0.17443113029003143, 0.04125620797276497, -0.15693499147891998, 0.026055840775370598, -0.005635947920382023, 0.1363912969827652, -0.04163798317313194, 0.11946761608123779, 0.01311721932142973, 0.17000384628772736]
7	[0.09254175424575806, -0.19773072004318237, 0.30167680978775024, 0.06382761150598526, -0.27794498205184937, -0.07301615923643112, -0.0391731932759285, 0.1916007101535797, -0.043326519429683685, 0.31822219491004944, -0.20941883325576782, 0.14252597093582153, -0.0935998484492302, 0.23688125610351562, -0.020959891378879547, -0.001606358913704753, -0.29212111234664917, 0.188153937458992, 0.19067177176475525, -0.1481655091047287, -0.02263394556939602, -0.04925991967320442, 0.15080617368221283, -0.1614493876695633, -0.12841296195983887, 0.0573638379573822, -0.15683020651340485, -0.2883549630641937, 0.035922762006521225, -0.3743021488189697, 0.12716500461101532, -0.2853291630744934, 0.16101707518100739, -0.3540690541267395, -0.03398677706718445, -0.11585710197687149, 0.1473620980978012, -0.08176222443580627, -0.21500049531459808, -0.08043202012777328, -0.09168998897075653, 0.17887315154075623, 0.03999028727412224, -0.25857096910476685, 0.2757486402988434, -0.0946890115737915, -0.2526026666164398, -0.21075750887393951, 0.11647378653287888, 0.31214189529418945]
8	[0.010555888526141644, -0.28004154562950134, 0.23510998487472534, 0.2092919945716858, -0.05911514535546303, -0.07303395122289658, -0.18067732453346252, -0.03438569977879524, 0.06728075444698334, 0.21102286875247955, -0.36641475558280945, 0.17703458666801453, 0.08799442648887634, -0.04466503486037254, -0.1184307336807251, -0.08858402818441391, -0.3038787543773651, 0.11524695158004761, 0.13474710285663605, -0.40727436542510986, 0.19483840465545654, -0.13976982235908508, 0.14250729978084564, 0.10414330661296844, -0.06350910663604736, -0.09339165687561035, -0.34310322999954224, -0.2883633077144623, 0.020545899868011475, -0.4526974558830261, 0.020248282700777054, -0.1636565923690796, 0.16145585477352142, -0.3540724813938141, 0.04045727849006653, 0.21116554737091064, 0.05924060940742493, -0.024813324213027954, -0.05611993744969368, -0.151995450258255, -0.16759605705738068, 0.15653735399246216, 0.05738857015967369, -0.31519123911857605, 0.34334197640419006, -0.03681723773479462, -0.25969135761260986, -0.0624847449362278, 0.16305431723594666, 0.06683697551488876]
9	[0.24092938005924225, -0.04166632145643234, 0.11452827602624893, 0.21539486944675446, -0.16669978201389313, 0.06156456097960472, 0.06648969650268555, 0.034091152250766754, 0.06238573044538498, 0.2234492152929306, -0.20840297639369965, 0.22205987572669983, -0.08951222151517868, 0.1268651932477951, 0.15323437750339508, 0.17772552371025085, -0.13485188782215118, 0.2492024451494217, 0.2860768139362335, -0.23954664170742035, 0.03173117712140083, -0.14301921427249908, -0.0599939338862896, 0.07581296563148499, 0.11463996767997742, 0.14068454504013062, -0.16280554234981537, 0.007969371974468231, -0.17947591841220856, -0.23037628829479218, -0.04191073030233383, 0.0110055236145854, -0.049697503447532654, -0.1818244308233261, -0.28796759247779846, -0.28116998076438904, 0.01344017032533884, 0.2042425274848938, -0.0025471795815974474, 0.00714716874063015, 0.06277039647102356, 0.2404451221227646, -0.13066528737545013, -0.08329269289970398, 0.1315629780292511, 0.1932993233203888, -0.0487346425652504, -0.042871832847595215, 0.2533608376979828, 0.16137957572937012]
10	[-0.2533470094203949, 0.26371026039123535, 0.39417126774787903, 0.013994274660944939, 0.21839044988155365, -0.07721950858831406, 0.22557207942008972, -0.23454953730106354, 0.27372613549232483, 0.31863951683044434, 0.26918157935142517, 0.17313873767852783, -0.46845972537994385, -0.06441750377416611, -0.18029822409152985, -0.1486206352710724, 0.18252304196357727, -0.09085781127214432, 0.36358630657196045, 0.3609243631362915, -0.2273455113172531, -0.33945709466934204, -0.2540561556816101, -0.21735408902168274, -0.3849737048149109, 0.16273260116577148, -0.005330346059054136, -0.0979076623916626, -0.2121913582086563, -0.00275900075212121, -0.20991256833076477, -0.04384142905473709, -0.21308769285678864, 0.33300694823265076, 0.1231113001704216, 0.25461283326148987, -0.3400895297527313, -0.27906519174575806, -0.26246652007102966, 0.21223455667495728, 0.018176816403865814, -0.13823145627975464, -0.4436567425727844, 0.32064735889434814, -0.29461944103240967, -0.029436878859996796, -0.43830209970474243, 0.14059337973594666, 0.18520905077457428, -0.06670182198286057]
11	[0.11609809100627899, -0.1664554625749588, -0.0008532076608389616, 0.03328598290681839, -0.062398526817560196, -0.06246553361415863, 0.005868223495781422, -0.053711868822574615, 0.007790139876306057, -0.019056640565395355, 0.08330824226140976, -0.06277044862508774, -0.2816638648509979, 0.21483026444911957, 0.27193987369537354, 0.06012909486889839, 0.010275963693857193, 0.07939509302377701, 0.11952387541532516, 0.040653664618730545, -0.2130858451128006, 0.1915651559829712, -0.10734561830759048, -0.027940090745687485, -0.09040778875350952, 0.2660219967365265, 0.1132291927933693, 0.18315106630325317, 0.06931129097938538, 0.1810430884361267, -0.007373687345534563, -0.16677968204021454, -0.128752201795578, 0.21337580680847168, -0.06714674085378647, -0.15467877686023712, 0.10722512751817703, -0.01655377261340618, 0.10857957601547241, 0.09814006835222244, -0.09816179424524307, 0.0020805795211344957, -0.23976311087608337, 0.09261221438646317, 0.04057874158024788, -0.12524019181728363, -0.09124912321567535, 0.0352148562669754, -0.14007459580898285, 0.011608229950070381]
12	[0.24092938005924225, -0.04166632145643234, 0.11452827602624893, 0.21539486944675446, -0.16669978201389313, 0.06156456097960472, 0.06648969650268555, 0.034091152250766754, 0.06238573044538498, 0.2234492152929306, -0.20840297639369965, 0.22205987572669983, -0.08951222151517868, 0.1268651932477951, 0.15323437750339508, 0.17772552371025085, -0.13485188782215118, 0.2492024451494217, 0.2860768139362335, -0.23954664170742035, 0.03173117712140083, -0.14301921427249908, -0.0599939338862896, 0.07581296563148499, 0.11463996767997742, 0.14068454504013062, -0.16280554234981537, 0.007969371974468231, -0.17947591841220856, -0.23037628829479218, -0.04191073030233383, 0.0110055236145854, -0.049697503447532654, -0.1818244308233261, -0.28796759247779846, -0.28116998076438904, 0.01344017032533884, 0.2042425274848938, -0.0025471795815974474, 0.00714716874063015, 0.06277039647102356, 0.2404451221227646, -0.13066528737545013, -0.08329269289970398, 0.1315629780292511, 0.1932993233203888, -0.0487346425652504, -0.042871832847595215, 0.2533608376979828, 0.16137957572937012]
13	[0.11609809100627899, -0.1664554625749588, -0.0008532076608389616, 0.03328598290681839, -0.062398526817560196, -0.06246553361415863, 0.005868223495781422, -0.053711868822574615, 0.007790139876306057, -0.019056640565395355, 0.08330824226140976, -0.06277044862508774, -0.2816638648509979, 0.21483026444911957, 0.27193987369537354, 0.06012909486889839, 0.010275963693857193, 0.07939509302377701, 0.11952387541532516, 0.040653664618730545, -0.2130858451128006, 0.1915651559829712, -0.10734561830759048, -0.027940090745687485, -0.09040778875350952, 0.2660219967365265, 0.1132291927933693, 0.18315106630325317, 0.06931129097938538, 0.1810430884361267, -0.007373687345534563, -0.16677968204021454, -0.128752201795578, 0.21337580680847168, -0.06714674085378647, -0.15467877686023712, 0.10722512751817703, -0.01655377261340618, 0.10857957601547241, 0.09814006835222244, -0.09816179424524307, 0.0020805795211344957, -0.23976311087608337, 0.09261221438646317, 0.04057874158024788, -0.12524019181728363, -0.09124912321567535, 0.0352148562669754, -0.14007459580898285, 0.011608229950070381]
14	[0.24092938005924225, -0.04166632145643234, 0.11452827602624893, 0.21539486944675446, -0.16669978201389313, 0.06156456097960472, 0.06648969650268555, 0.034091152250766754, 0.06238573044538498, 0.2234492152929306, -0.20840297639369965, 0.22205987572669983, -0.08951222151517868, 0.1268651932477951, 0.15323437750339508, 0.17772552371025085, -0.13485188782215118, 0.2492024451494217, 0.2860768139362335, -0.23954664170742035, 0.03173117712140083, -0.14301921427249908, -0.0599939338862896, 0.07581296563148499, 0.11463996767997742, 0.14068454504013062, -0.16280554234981537, 0.007969371974468231, -0.17947591841220856, -0.23037628829479218, -0.04191073030233383, 0.0110055236145854, -0.049697503447532654, -0.1818244308233261, -0.28796759247779846, -0.28116998076438904, 0.01344017032533884, 0.2042425274848938, -0.0025471795815974474, 0.00714716874063015, 0.06277039647102356, 0.2404451221227646, -0.13066528737545013, -0.08329269289970398, 0.1315629780292511, 0.1932993233203888, -0.0487346425652504, -0.042871832847595215, 0.2533608376979828, 0.16137957572937012]
